INFO  2025-03-27T22:30:45.900 [] org.hibernate.validator.internal.util.Version                              :21   | HV000001: Hibernate Validator 8.0.1.Final
INFO  2025-03-27T22:44:49.804 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.OpenTimeRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T22:44:49.807 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ReviewRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T22:44:49.810 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ServiceRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T22:44:49.813 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ShopRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T22:44:50.076 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.UserRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T22:44:50.106 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :211  | Finished Spring Data repository scanning in 376 ms. Found 1 Elasticsearch repository interface.
INFO  2025-03-27T22:44:50.117 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :295  | Multiple Spring Data modules found, entering strict repository configuration mode
INFO  2025-03-27T22:44:50.119 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :143  | Bootstrapping Spring Data Reactive Elasticsearch repositories in DEFAULT mode.
INFO  2025-03-27T22:44:50.134 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ADSSubscriptionRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.135 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.AdvertisementRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.137 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.CategoryRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.138 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.CommentRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.140 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.FavoriteRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.142 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.HistoryPaymentRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.143 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.OpenTimeRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.147 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ReviewRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.148 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ServiceRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.149 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ShopRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.157 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.UserRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T22:44:50.158 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :211  | Finished Spring Data repository scanning in 37 ms. Found 0 Reactive Elasticsearch repository interfaces.
INFO  2025-03-27T22:44:50.195 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :295  | Multiple Spring Data modules found, entering strict repository configuration mode
INFO  2025-03-27T22:44:50.196 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :143  | Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
INFO  2025-03-27T22:44:50.208 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ShopSearchRepository; If you want this repository to be a MongoDB repository, consider annotating your entities with one of these annotations: org.springframework.data.mongodb.core.mapping.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.mongodb.repository.MongoRepository
INFO  2025-03-27T22:44:50.244 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :211  | Finished Spring Data repository scanning in 48 ms. Found 11 MongoDB repository interfaces.
INFO  2025-03-27T22:44:50.268 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :295  | Multiple Spring Data modules found, entering strict repository configuration mode
INFO  2025-03-27T22:44:50.270 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :143  | Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  2025-03-27T22:44:50.292 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ADSSubscriptionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.294 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.AdvertisementRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.295 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.CategoryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.297 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.CommentRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.298 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.FavoriteRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.299 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.HistoryPaymentRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.301 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.OpenTimeRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.302 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ReviewRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.303 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ServiceRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.305 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ShopRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.306 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ShopSearchRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.307 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
INFO  2025-03-27T22:44:50.307 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :211  | Finished Spring Data repository scanning in 25 ms. Found 0 Redis repository interfaces.
INFO  2025-03-27T22:44:51.261 [] org.springframework.boot.web.embedded.tomcat.TomcatWebServer               :111  | Tomcat initialized with port 8080 (http)
INFO  2025-03-27T22:44:51.387 [] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:296  | Root WebApplicationContext: initialization completed in 2886 ms
INFO  2025-03-27T22:44:51.588 [] org.redisson.Version                                                       :41   | Redisson 3.20.0
INFO  2025-03-27T22:44:51.983 [] org.redisson.connection.pool.MasterPubSubConnectionPool                    :162  | 1 connections initialized for localhost/127.0.0.1:6379
INFO  2025-03-27T22:44:52.057 [] org.redisson.connection.pool.MasterConnectionPool                          :162  | 24 connections initialized for localhost/127.0.0.1:6379
INFO  2025-03-27T22:44:52.227 [] org.mongodb.driver.client                                                  :71   | MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.0.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.1+12-LTS-29"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='root', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@6afedd4f, com.mongodb.Jep395RecordCodecProvider@779e336c, com.mongodb.KotlinCodecProvider@2ec346e6]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27018], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
INFO  2025-03-27T22:44:52.251 [] org.mongodb.driver.cluster                                                 :71   | Monitor thread successfully connected to server with description ServerDescription{address=localhost:27018, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=29429500}
INFO  2025-03-27T22:44:52.795 [] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer   :59   | LiveReload server is running on port 35729
INFO  2025-03-27T22:44:53.825 [] com.ducbao.service_be.service.elk.ShopSearchServiceImpl                    :1025 | Successfully migrated 5 shops to Elasticsearch
INFO  2025-03-27T22:44:53.928 [] org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer:113  | Global AuthenticationManager configured with UserDetailsService bean with name userDetailsImpl
INFO  2025-03-27T22:44:55.243 [] org.springframework.boot.web.embedded.tomcat.TomcatWebServer               :243  | Tomcat started on port 8080 (http) with context path '/'
INFO  2025-03-27T22:44:55.262 [] com.ducbao.service_be.ServiceBeApplication                                 :56   | Started ServiceBeApplication in 7.177 seconds (process running for 8.706)
INFO  2025-03-27T22:47:20.422 [] org.springframework.web.servlet.DispatcherServlet                          :532  | Initializing Servlet 'dispatcherServlet'
INFO  2025-03-27T22:47:20.425 [] org.springframework.web.servlet.DispatcherServlet                          :554  | Completed initialization in 2 ms
INFO  2025-03-27T22:47:20.593 [] com.ducbao.service_be.controller.ShopController                            :583  | GetSuggestShop() - ShopSuggestRequest(sortField=null, sortOrderEnums=null, page=0, size=5, longitude=null, latitude=null, idShop=null, checkType=forme)
INFO  2025-03-27T23:00:21.170 [] org.hibernate.validator.internal.util.Version                              :21   | HV000001: Hibernate Validator 8.0.1.Final
INFO  2025-03-27T23:00:21.196 [] com.ducbao.service_be.ServiceBeApplication                                 :50   | Starting ServiceBeApplication using Java 21.0.1 with PID 19048 (D:\doantotnghiep\service_be\target\classes started by acer in D:\doantotnghiep)
INFO  2025-03-27T23:00:21.253 [] com.ducbao.service_be.ServiceBeApplication                                 :654  | No active profile set, falling back to 1 default profile: "default"
INFO  2025-03-27T23:00:21.310 [] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:252  | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
INFO  2025-03-27T23:00:21.311 [] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:252  | For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
INFO  2025-03-27T23:00:22.124 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :295  | Multiple Spring Data modules found, entering strict repository configuration mode
INFO  2025-03-27T23:00:22.125 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :143  | Bootstrapping Spring Data Elasticsearch repositories in DEFAULT mode.
INFO  2025-03-27T23:00:22.134 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :211  | Finished Spring Data repository scanning in 4 ms. Found 0 Elasticsearch repository interfaces.
INFO  2025-03-27T23:00:22.443 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :295  | Multiple Spring Data modules found, entering strict repository configuration mode
INFO  2025-03-27T23:00:22.449 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :143  | Bootstrapping Spring Data Elasticsearch repositories in DEFAULT mode.
INFO  2025-03-27T23:00:22.498 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ADSSubscriptionRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.502 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.AdvertisementRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.504 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.CategoryRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.507 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.CommentRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.509 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.FavoriteRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.512 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.HistoryPaymentRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.514 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.OpenTimeRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.517 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ReviewRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.521 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ServiceRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.523 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ShopRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.772 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.UserRepository; If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository
INFO  2025-03-27T23:00:22.797 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :211  | Finished Spring Data repository scanning in 347 ms. Found 1 Elasticsearch repository interface.
INFO  2025-03-27T23:00:22.803 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :295  | Multiple Spring Data modules found, entering strict repository configuration mode
INFO  2025-03-27T23:00:22.805 [] org.springframework.data.repository.config.RepositoryConfigurationDelegate :143  | Bootstrapping Spring Data Reactive Elasticsearch repositories in DEFAULT mode.
INFO  2025-03-27T23:00:22.811 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.ADSSubscriptionRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T23:00:22.812 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.AdvertisementRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T23:00:22.813 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.CategoryRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
INFO  2025-03-27T23:00:22.814 [] org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport:320  | Spring Data Reactive Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ducbao.service_be.repository.CommentRepository; If you want this repository to be a Reactive Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ReactiveElasticsearchRepository
